99.674346,-0.48877,0.036833,-0.887166,8.429403,-0.044352,-0.095072,0,0,-0.307621,-0.44532,-0.010596,0.010425,3573.986328,4866.70996,2658.427001,1932.719482,-0.307531,-0.44523,-0.000736,0.000737,-0.367915,0,1,3287.757324,10.98912,1.184517,25.38577,0.020164,0.082885,0.186736,-0.040664,0.404889,0.005313,-258.72409,3.421732,225.353042,1572.694091,1,3,50,-25.129837,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,-0.702666675,-1
98.84983,-0.516371,0.032983,-7.701572,-5.580212,0.116014,0.127059,0.046402,0.042763,0.084392,0.064241,-0.006137,0.014969,5962.749511,838.10968,2492.94458,1345.817138,0.065574,0.045252,-0.000831,0.00071,0.054175,0,1,3088.034179,10.932459,1.152035,25.161867,0.07088,0.074534,0.189557,-0.038927,0.40874,0.015819,-258.356964,3.460562,226.194046,1573.611816,1,5,83,-20.769067,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.103467442,-1
98.419654,-0.532141,0.032979,-6.755305,-4.520588,0.111191,0.124288,0.049455,0.061197,0.087544,0.062438,-0.010581,0.01057,3556.325439,4951.018554,1746.725952,1866.825195,0.080511,0.055365,-0.000837,0.000772,0.066525,0,1,3011.346923,10.816221,1.109008,25.083852,0.10504,-0.001523,-0.143809,-0.037174,0.408743,0.01342,-258.176513,3.479064,226.612533,1574.06726,1,6,100,-20.30919,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.127054745,-1
97.201126,-0.567655,0.035044,-10.640277,-5.1545,0.15082,0.154064,0.064395,0.081627,0.072013,0.046632,-0.016329,0.004736,3692.000976,6688.773925,961.781494,2022.916137,0.081944,0.05654,-0.000699,0.000817,0.067718,0,1,2803.179687,10.525185,1.099307,24.84155,0.148026,-0.081839,-0.31589,-0.032589,0.406678,0.004121,-257.822784,3.515776,227.443664,1574.96936,1,8,133,-18.283304,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.12933314,-1
95.777267,-0.607557,0.03866,-11.820681,-2.946686,0.201191,0.170166,0.082003,0.083899,0.041934,0.02385,-0.017645,0.003758,4082.964843,6949.729492,500.29956,1788.864501,0.058781,0.040609,-0.000976,0.000851,0.048579,0,1,2706.922119,10.253532,1.086497,24.5291,0.18454,-0.111077,-0.302283,-0.026729,0.403062,-0.006425,-257.478576,3.552146,228.264923,1575.858032,1,10,166,-16.736291,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.092780774,-1
94.285079,-0.649931,0.042458,-12.129938,-1.841997,0.22262,0.163645,0.089098,0.086985,0.026023,0.012902,-0.016793,0.005715,4519.898925,6844.190917,341.662536,1536.733398,0.042205,0.028997,-0.001983,0.000947,0.03488,0,1,2691.177978,10.016777,1.070687,24.182119,0.20345,-0.108601,-0.19421,-0.020119,0.399265,-0.013922,-257.142517,3.588001,229.074813,1576.732788,1,12,200,-16.254985,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.066617404,-1
92.77388,-0.69351,0.045747,-12.188774,-0.071943,0.222136,0.144282,0.092393,0.094332,0.005222,-0.000768,-0.015534,0.008691,5123.552734,6448.808105,487.844238,1134.902587,0.018063,0.012018,-0.003462,0.001204,0.014927,0,1,2710.729492,9.820578,1.05238,23.81365,0.208453,-0.085581,-0.045761,-0.01324,0.395975,-0.016877,-256.813446,3.623267,229.872619,1577.593627,1,14,233,-16.33827,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.028508902,-1
91.254745,-0.735215,0.046597,-12.12886,1.03515,0.209882,0.121501,0.096666,0.10475,-0.00627,-0.007211,-0.013297,0.01286,5778.973144,6036.998535,704.542724,752.314941,0.000624,-0.000333,-0.004811,0.001813,0.000489,0,1,2713.478271,9.666198,1.034616,23.426605,0.203412,-0.05735,0.092548,-0.006429,0.393626,-0.015,-256.489837,3.657925,230.657623,1578.440551,1,16,266,-16.511627,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,0.000934665,-1
89.732597,-0.775513,0.048215,-12.080229,0.935176,0.195734,0.109773,0.10286,0.108811,-0.004382,-0.00712,-0.010546,0.017738,6235.3833,5694.179199,838.328491,493.343414,-0.003543,-0.006279,-0.005822,0.002941,-0.004425,0,1,2698.770507,9.52787,1.017627,23.032857,0.190187,-0.042164,0.171312,2.10E-05,0.392009,-0.009824,-256.170806,3.692023,231.429458,1579.273925,1,18,300,-16.434862,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,-0.008452426,-1
88.23471,-0.813943,0.049438,-11.746768,2.381993,0.173073,0.113443,0.108226,0.110602,-0.011304,-0.019262,-0.008128,0.022561,6526.862304,5318.706054,933.951904,277.172943,-0.014142,-0.0221,-0.006616,0.004563,-0.017421,0,1,2668.020019,9.415856,0.997857,22.635787,0.169457,-0.027761,0.215017,0.005866,0.390785,-0.003235,-255.855941,3.7255,232.18811,1580.093749,1,20,333,-16.221939,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,0,675.4948381,389.9389239,-0.033272906,-1
