99.858558,2.270823,-0.000804,-0.958401,-7.415226,-0.005506,-0.002415,0.003044,0.00303,0.104994,0.069519,-0.010571,0.010469,1688.289306,3603.635986,2074.680664,2674.940673,0.105032,0.069556,-0.000744,0.000749,0.085787,0.0,1.0,5058.416015,-24.461807,0.027044,-13.078755,0.024025,-0.092403,-0.163624,0.001442,-2.058909,-0.00402,528.038757,8.51407,-79.318374,3247.438476,0,2,33,-19.369207,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.1638424792301278,-1.0
99.155418,2.264011,0.005202,-6.622851,-5.710631,0.084258,0.096954,0.022586,0.027944,0.099743,0.061342,-0.01175,0.009294,1724.960693,4317.338867,1408.562622,2702.089843,0.114085,0.075551,-0.000698,0.00079,0.093128,0.0,1.0,4989.633789,-24.197494,0.029264,-13.157961,0.063445,-0.203969,-0.264979,0.003138,-2.064916,-0.012588,527.229003,8.515049,-79.756881,3248.362792,0,4,66,-18.747213,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.1778617336376057,-1.0
98.7229,2.258236,0.009309,-7.230644,-5.674358,0.104904,0.118855,0.02589,0.029569,0.10599,0.064714,-0.009977,0.011096,1754.9281,4449.967773,1198.961914,2691.902343,0.122717,0.08124,-0.000725,0.000814,0.100138,0.0,1.0,4955.546386,-24.046567,0.024468,-13.183856,0.08376,-0.245172,-0.270273,0.004478,-2.069023,-0.017119,526.827819,8.515458,-79.976829,3248.822021,0,5,83,-18.555713,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.19124992228085935,-1.0
97.77816,2.242128,0.019064,-8.066448,-5.653188,0.141507,0.150493,0.032225,0.030181,0.102644,0.062025,-0.004936,0.016354,1974.385742,4619.46582,948.007324,2726.992187,0.120612,0.079708,-0.000999,0.000845,0.098336,0.0,1.0,4859.959472,-23.726001,0.014381,-13.222268,0.119068,-0.303046,-0.232886,0.007965,-2.078778,-0.025382,526.033447,8.516018,-80.417716,3249.733398,0,7,116,-18.084217,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.18780896987148793,-1.0
96.718276,2.219697,0.030239,-9.075952,-5.790444,0.170752,0.169834,0.044485,0.034947,0.091274,0.054985,0.001016,0.022744,2174.456054,4694.238769,772.034423,2663.476562,0.107145,0.07056,-0.001571,0.000833,0.087295,0.0,1.0,4726.750488,-23.375408,0.011743,-13.248035,0.150809,-0.337912,-0.176454,0.012419,-2.089952,-0.031925,525.250549,8.516416,-80.859603,3250.635009,0,9,150,-17.377811,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.16672213251344342,-1.0
95.55133,2.191137,0.042079,-9.881788,-5.68098,0.192888,0.179963,0.060599,0.046277,0.080353,0.048783,0.006791,0.029131,2451.394287,4715.928222,614.729248,2429.337158,0.092167,0.060355,-0.002391,0.000778,0.07509,0.0,1.0,4578.628417,-23.001083,0.006677,-13.25537,0.177003,-0.351091,-0.114916,0.017723,-2.101793,-0.036472,524.479919,8.516694,-81.30191,3251.525634,0,11,183,-16.525672,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.1434115994110467,-1.0
94.274383,2.156796,0.053986,-10.751169,-5.38003,0.208494,0.184504,0.077801,0.061422,0.064489,0.039513,0.011893,0.035059,2729.851074,4737.93164,518.3833,2226.308105,0.071279,0.046167,-0.003429,0.000718,0.058105,0.0,1.0,4442.683105,-22.605186,-0.001006,-13.239406,0.19582,-0.34606,-0.057352,0.023657,-2.1137,-0.039206,523.72229,8.516723,-81.743911,3252.404296,0,13,216,-15.68441,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.11097296183374167,-1.0
92.902717,2.117096,0.065321,-11.439559,-4.6682,0.217867,0.182796,0.092537,0.074072,0.044613,0.027757,0.016077,0.040275,3040.833251,4678.424316,485.830566,1982.547119,0.04551,0.028641,-0.004599,0.0007,0.037142,0.0,1.0,4336.0708,-22.197202,-0.008944,-13.192899,0.207015,-0.322483,0.003309,0.030032,-2.125035,-0.040057,522.978271,8.516488,-82.184669,3253.270507,0,15,250,-14.991642,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.07093751365423268,-1.0
91.464065,2.062256,0.110635,-11.939113,-3.063557,0.220588,0.176544,0.101189,0.081795,0.01671,0.010876,0.019507,0.044906,3434.641845,4547.952148,555.657836,1689.796508,0.010818,0.005102,-0.005765,0.000789,0.008839,0.0,1.0,4259.298339,-21.79523,-0.016951,-13.101346,0.209033,-0.27467,0.083337,0.036609,-2.135072,-0.038585,522.247741,8.515972,-82.622863,3254.123291,0,17,283,-14.487318,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,0.016881904092240496,-1.0
90.721786,2.025029,0.114591,-12.034015,-1.86589,0.218401,0.170958,0.10298,0.083163,0.004722,-0.001139,0.02136,0.04738,3786.484619,4354.471679,710.713745,1475.183105,-0.006435,-0.012097,-0.006264,0.000907,-0.007957,0.0,1.0,4227.505859,-21.608779,-0.020587,-13.020157,0.20561,-0.229064,0.158137,0.039893,-2.139028,-0.036112,521.887207,8.515628,-82.84008,3254.544921,0,18,300,-14.29513,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,-512.2549814562641,-222.82131575862667,-0.015198300343098103,-1.0
