99.707511,-2.499124,-0.00244,-0.700086,7.554853,-0.042525,-0.095632,0.002931,0.002993,-0.29268,-0.440898,-0.011747,0.009273,3833.299804,2427.510253,2772.217285,2031.05249,-0.291387,-0.439612,-0.000737,0.000737,-0.35917,1,0,5161.301269,4.700703,1.15894,-27.270242,0.006053,0.093469,0.166363,-0.038961,2.969401,0.053509,187.20227,5.22592,-508.943969,3821.923339,0,3,50,149.361053,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.685965064,1,1
99.532127,-2.495263,-0.005634,-2.52716,7.878586,0.005682,0.013482,-0.00201,-0.006755,-0.262911,-0.400727,-0.010149,0.010856,4990.65039,2250.108642,3119.270263,1645.493652,-0.27104,-0.408896,-0.000758,0.000712,-0.334082,1,0,5213.621582,4.571694,1.183714,-27.24179,-0.008532,0.192008,0.321173,-0.03928,2.972594,0.058742,187.278549,5.245668,-509.398468,3822.391601,0,4,66,149.118011,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.63805094,1,1
99.293533,-2.480639,-0.016922,-1.117581,7.627308,0.004279,0.010231,-0.016222,-0.030968,-0.231123,-0.359932,-0.013475,0.007716,4792.51123,845.612304,3632.548339,1304.170166,-0.253473,-0.382631,-0.000981,0.000742,-0.31254,1,0,5315.604492,4.29634,1.229855,-27.217252,-0.046447,0.378966,0.401839,-0.041418,2.983883,0.072089,187.423934,5.28661,-510.306701,3823.325195,0,6,100,148.583175,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.596908106,1,1
99.17955,-2.44422,-0.086896,-0.402738,9.106314,0.009838,0.023468,-0.028624,-0.053394,-0.183355,-0.288574,-0.025719,-0.004056,4804.411132,428.212097,4128.402832,1384.612548,-0.206333,-0.312126,-0.001487,0.00098,-0.254597,1,0,5389.063476,4.013457,1.254703,-27.227378,-0.057784,0.512051,0.35159,-0.044535,2.999823,0.083647,187.560256,5.328247,-511.215087,3824.255615,0,8,133,148.119247,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.486246339,1,1
99.179771,-2.360694,-0.105887,0.633949,10.38687,0.00934,0.022237,-0.033593,-0.070616,-0.127849,-0.203871,-0.038845,-0.016683,4730.375488,280.602691,4568.811035,1335.548217,-0.147207,-0.223853,-0.002194,0.001271,-0.181829,1,0,5420.265136,3.692326,1.287081,-27.272983,-0.0538,0.589472,0.285468,-0.048109,3.018814,0.092905,187.686187,5.370951,-512.124694,3825.183105,0,10,166,147.852554,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.347268529,1,1
99.238616,-2.265192,-0.126082,1.22133,11.336927,0.006979,0.016742,-0.032344,-0.080069,-0.063664,-0.105013,-0.05011,-0.027247,4648.783203,273.007202,4829.071289,1255.924438,-0.076688,-0.118511,-0.003002,0.001595,-0.094952,1,0,5418.413574,3.330147,1.325735,-27.337245,-0.040889,0.609991,0.211695,-0.051583,3.039009,0.099727,187.800292,5.414896,-513.036315,3826.108154,0,12,200,147.787628,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.181346789,1,1
99.324501,-2.158454,-0.144596,1.534628,6.229444,0.00258,0.006495,-0.028236,-0.082747,0.000823,-0.004922,-0.058311,-0.03472,3290.450439,660.192382,4549.502441,1528.903686,-0.003985,-0.009783,-0.003642,0.00195,-0.005449,1,0,5401.733398,3.04206,1.355575,-27.398542,-0.029877,0.515188,0.003095,-0.054558,3.057523,0.101704,187.903381,5.459989,-513.950073,3827.030517,0,14,233,147.848159,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,-0.010407446,1,1
99.437561,-2.045957,-0.156172,1.546885,0.921457,-0.002464,-0.00045,-0.028265,-0.075975,0.072489,0.03905,-0.063292,-0.039445,1807.105957,1682.618408,3695.941406,2035.493774,0.087218,0.054216,-0.003513,0.001959,0.070982,1,0,5381.520019,2.920339,1.350596,-27.449853,-0.019808,0.2692,-0.291043,-0.056391,3.069099,0.094649,188.000946,5.505136,-514.865661,3827.95166,0,16,266,147.949844,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,0.135565712,1,1
99.563194,-1.931758,-0.158347,1.42325,-0.46907,-0.006488,-0.002107,-0.033625,-0.062204,0.124904,0.067378,-0.059556,-0.036287,1407.488525,2684.877197,3136.062499,2429.023681,0.160526,0.103388,-0.002701,0.001468,0.13105,1,0,5372.537109,2.890311,1.330639,-27.490459,-0.027828,-0.00931,-0.479542,-0.057358,3.071274,0.080504,188.097122,5.549624,-515.782653,3828.871826,0,18,300,148.030273,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,0.250288171,1,1
99.686004,-1.818723,-0.151067,1.206977,-2.703347,-0.006686,-0.002378,-0.040621,-0.050284,0.160895,0.088614,-0.047255,-0.024757,1004.89746,3581.272216,2525.558105,2839.350585,0.209225,0.136651,-0.001864,0.000919,0.170948,1,0,5377.548339,2.953229,1.319701,-27.514486,-0.04725,-0.285669,-0.590625,-0.058181,3.063994,0.062247,188.194793,5.593685,-516.700561,3829.791259,0,20,333,148.036483,3,1060,1.919,1.847699,2.0683,2.31,130.968994,7500,1.499999,1.499999,1.499999,1.499999,245.9891675,-357.997133,0.32648802,1,1
