99.807907,1.211625,0.027371,-0.80093,-5.702656,-0.005449,-0.002393,0.002824,0.002825,0.104442,0.069204,-0.010541,0.010524,2190.92871,3541.010009,2096.264648,2599.097656,0.104452,0.069213,-0.000759,0.000759,0.08533,0.0,1.0,5065.532226,-14.539473,0.604695,-23.598501,0.012976,-0.071073,-0.122899,-0.019718,-2.587116,-0.000654,218.749099,0.813048,-402.234405,3706.402832,0,2,33,-19.366527,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
99.537101,1.19667,0.029423,-4.302361,-4.604084,0.048341,0.053475,0.014735,0.018305,0.094053,0.059934,-0.011761,0.009287,1863.266357,4040.137451,1797.878906,2675.130615,0.101235,0.067091,-0.000728,0.000769,0.082701,0.0,1.0,5030.983886,-14.434188,0.608607,-23.574872,0.02239,-0.123024,-0.194988,-0.019348,-2.589169,-0.003868,218.508285,0.823201,-402.627716,3706.863769,0,3,50,-19.028869,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
99.152023,1.180589,0.032073,-6.208792,-4.103386,0.08151,0.086066,0.019503,0.025645,0.086064,0.053314,-0.011421,0.009624,2143.493652,4062.685058,1638.097778,2624.91455,0.09731,0.064477,-0.000702,0.000793,0.079478,0.0,1.0,5002.908203,-14.319417,0.607964,-23.519647,0.041505,-0.158646,-0.196147,-0.018669,-2.591819,-0.007092,218.269393,0.833344,-403.020111,3707.322509,0,4,66,-18.812784,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
98.700904,1.163437,0.035295,-7.302668,-4.214852,0.100686,0.102515,0.022222,0.027021,0.080255,0.04901,-0.009713,0.011333,2247.975341,4166.27246,1632.478271,2764.539794,0.092856,0.061495,-0.000702,0.000813,0.075826,0.0,1.0,4972.520996,-14.193633,0.60633,-23.449502,0.062804,-0.192698,-0.198731,-0.017648,-2.595041,-0.010352,218.032592,0.84346,-403.411315,3707.779296,0,5,83,-18.638055,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
98.206481,1.145198,0.038984,-8.007205,-4.142987,0.116504,0.112212,0.023616,0.026911,0.074409,0.044827,-0.007634,0.013456,2401.045654,4312.119628,1495.503906,2690.185302,0.087868,0.058138,-0.000729,0.000848,0.07174,0.0,1.0,4935.487792,-14.06281,0.611455,-23.368104,0.087669,-0.220228,-0.189683,-0.016227,-2.598729,-0.013459,217.797973,0.853661,-403.801177,3708.233398,0,6,100,-18.449823,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
97.681983,1.125905,0.043073,-8.470851,-4.114859,0.129702,0.116218,0.025136,0.026533,0.069039,0.041201,-0.005135,0.015996,2697.80249,4580.911621,1323.129638,2650.281982,0.082467,0.054481,-0.00079,0.000871,0.067325,0.0,1.0,4888.521972,-13.928457,0.617212,-23.279073,0.109049,-0.243691,-0.173546,-0.014466,-2.602818,-0.016299,217.565597,0.863958,-404.189544,3708.684814,0,7,116,-18.22166,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
97.116851,1.105508,0.047534,-9.115106,-4.234304,0.141042,0.116796,0.027975,0.027495,0.064018,0.038014,-0.002329,0.018866,2800.448486,4631.041015,1177.058471,2579.205566,0.076729,0.050549,-0.000898,0.000873,0.062654,0.0,1.0,4832.002441,-13.787075,0.628693,-23.181108,0.12412,-0.265482,-0.152486,-0.012472,-2.60728,-0.018792,217.335586,0.874447,-404.576293,3709.133789,0,8,133,-17.934265,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
96.542686,1.08413,0.052311,-9.237627,-4.124426,0.147797,0.113965,0.032516,0.029948,0.059172,0.035018,0.000737,0.022017,2882.180419,4613.083496,1063.301391,2375.845703,0.070715,0.04639,-0.001063,0.000852,0.057759,0.0,1.0,4767.873046,-13.646659,0.638368,-23.079864,0.135092,-0.283894,-0.124617,-0.01031,-2.612057,-0.020828,217.10791,0.885097,-404.961334,3709.579833,0,9,150,-17.59131,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
95.963249,1.061761,0.057359,-9.296624,-3.982441,0.150952,0.111808,0.039085,0.034048,0.054665,0.032409,0.004109,0.025503,2963.375488,4584.592773,984.209289,2250.642822,0.064419,0.042009,-0.001284,0.000815,0.052628,0.0,1.0,4698.862304,-13.508308,0.64309,-22.976009,0.140853,-0.299724,-0.096418,-0.008068,-2.617105,-0.022402,216.882553,0.895826,-405.344665,3710.023193,0,10,166,-17.20602,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
95.372444,1.038428,0.062627,-9.453851,-3.892192,0.150293,0.110821,0.047299,0.039732,0.050335,0.030035,0.007694,0.029239,3046.809814,4551.30957,939.033935,2189.155029,0.057833,0.037407,-0.001555,0.000772,0.047253,0.0,1.0,4628.68457,-13.370467,0.644931,-22.868509,0.143755,-0.31263,-0.067973,-0.005789,-2.622372,-0.023512,216.659484,0.906585,-405.726196,3710.463623,0,11,183,-16.795965,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
