99.765533,2.383856,0.029465,-0.774095,-8.205056,-0.022173,-0.009816,0.002624,0.002597,0.210978,0.140235,-0.00938,0.011694,2130.847167,4072.584472,2098.566162,2835.136962,0.209816,0.139072,-0.000762,0.000765,0.171424,0.053187,0.0,5114.213378,-0.529973,1.019687,-27.688911,-0.003448,-0.098116,-0.175981,-0.03488,-3.12065,-0.055371,725.052917,0.994729,232.654861,2865.39746,0,2,33,-17.345935,3
99.657562,2.367542,0.032626,-1.436518,-7.5505,0.000967,0.000412,0.000666,0.005639,0.19624,0.12716,-0.011094,0.009987,1661.943969,4787.835937,1734.038574,3057.054931,0.205006,0.135889,-0.000731,0.000801,0.167497,0.088361,0.0,5111.552734,-0.413138,1.046936,-27.659971,-0.017171,-0.190571,-0.307308,-0.035348,-3.123811,-0.060386,725.04602,1.012196,232.193405,2865.873291,0,3,50,-13.883247,3
99.551902,2.349213,0.037288,-1.419111,-7.784253,0.001286,0.000544,-0.001808,0.00782,0.182403,0.115711,-0.010298,0.010821,1209.384399,4683.853027,1490.24475,3214.313476,0.198161,0.131294,-0.000701,0.000885,0.161889,0.131316,0.0,5111.656738,-0.29224,1.070874,-27.631193,-0.031655,-0.281701,-0.36062,-0.036168,-3.128473,-0.066234,725.041137,1.030061,231.732421,2866.348876,0,4,66,-9.111463,3
99.454994,2.328989,0.043226,-1.272512,-7.231009,0.001587,0.000665,-0.003365,0.008295,0.169068,0.105472,-0.006871,0.014331,1080.438476,4675.291992,1458.772094,3424.30371,0.189105,0.125186,-0.000708,0.00102,0.154442,0.172551,0.0,5114.699218,-0.179963,1.080284,-27.604726,-0.037654,-0.358939,-0.361369,-0.037202,-3.134411,-0.072041,725.038146,1.048084,231.271881,2866.824462,0,5,83,-3.214416,3
99.361618,2.306933,0.050282,-1.168785,-7.210305,0.001821,0.00076,-0.004873,0.007596,0.15674,0.096829,-0.00163,0.019709,1027.965576,4646.285644,1720.215454,3726.583251,0.177975,0.117654,-0.000757,0.001231,0.145264,0.21329,0.0,5120.623046,-0.068137,1.089989,-27.578931,-0.038209,-0.426533,-0.333408,-0.038362,-3.141467,-0.077332,725.036987,1.066269,230.811767,2867.299804,0,6,100,3.776853,3
99.255851,2.283044,0.05822,-1.326043,-7.294196,0.001979,0.009277,-0.006673,0.006076,0.144527,0.088879,0.004937,0.026496,1158.718383,4734.485839,1679.883178,3804.570068,0.164963,0.108846,-0.000802,0.001576,0.134521,0.253319,0.0,5128.998535,0.044507,1.108613,-27.54928,-0.027284,-0.479035,-0.293943,-0.039445,3.133779,-0.081924,725.037719,1.084764,230.352157,2867.774902,0,7,116,11.344627,3
99.129165,2.2572,0.066835,-1.59458,-7.607102,0.002053,0.020899,-0.008827,0.003357,0.132239,0.081304,0.011891,0.033643,1303.948364,4712.784667,1613.290161,3825.752929,0.150338,0.09894,-0.000855,0.001938,0.122464,0.294567,0.0,5139.311523,0.162059,1.131187,-27.513694,-0.01635,-0.519039,-0.250829,-0.040436,3.125164,-0.085762,725.040405,1.103636,229.893142,2868.249511,0,8,133,19.565839,3
98.986305,2.2294,0.075897,-1.792021,-7.73815,0.002052,0.031985,-0.011597,0.000115,0.11973,0.073915,0.018837,0.040777,1335.811767,4585.558105,1545.283203,3825.097167,0.134351,0.088143,-0.000917,0.00226,0.109316,0.341251,0.0,5151.185546,0.281555,1.154714,-27.473701,-0.005946,-0.545276,-0.208798,-0.041323,3.116103,-0.088875,725.045104,1.122901,229.434783,2868.723876,0,9,150,28.342941,3
98.837203,2.199769,0.085158,-1.820516,-7.580993,0.001982,0.04056,-0.014946,-0.00356,0.107036,0.06674,0.025503,0.047549,1414.111083,4448.959472,1471.071533,3805.095458,0.117272,0.076651,-0.000989,0.002517,0.095287,0.391164,0.0,5164.183593,0.398305,1.175372,-27.432334,0.004568,-0.556461,-0.161665,-0.042078,3.106842,-0.091187,725.051757,1.14251,228.977127,2869.197509,0,10,166,37.54673,3
98.685867,2.168182,0.094401,-1.777893,-7.424287,0.001855,0.047473,-0.018741,-0.007478,0.094542,0.05998,0.031901,0.053959,1466.720947,4310.367187,1387.147705,3721.195556,0.099404,0.064672,-0.001075,0.002694,0.080628,0.441066,0.0,5177.862304,0.512319,1.193297,-27.390739,0.013766,-0.554629,-0.111313,-0.042696,3.097598,-0.092654,725.060302,1.162418,228.520156,2869.67041,0,11,183,46.955551,3
98.535209,2.126439,0.144267,-1.69681,-7.138522,0.001821,0.053328,-0.02288,-0.011449,0.082274,0.05356,0.037754,0.059838,1557.923217,4139.574218,1508.161865,3810.533203,0.081051,0.052402,-0.001179,0.002779,0.065581,0.492664,0.0,5192.000976,0.621572,1.206597,-27.349792,0.020373,-0.541146,-0.057444,-0.043194,3.088569,-0.093228,725.070678,1.182548,228.063873,2870.142578,0,12,200,56.87297,3
98.391983,2.072821,0.15287,-1.504468,-7.058581,0.002368,0.057382,-0.02734,-0.015404,0.070242,0.047525,0.042974,0.065105,1711.642578,4047.704101,1728.959716,3799.980224,0.062504,0.04004,-0.001252,0.002876,0.050384,0.54412,0.0,5205.844726,0.729243,1.222524,-27.310707,0.029287,-0.514677,-0.007575,-0.043505,3.079966,-0.092986,725.082824,1.202944,227.608245,2870.612304,0,13,216,67.818901,3
98.259765,2.017549,0.160863,-1.284446,-7.004753,0.003109,0.059891,-0.031691,-0.019366,0.058409,0.041618,0.047304,0.069436,1809.044555,4023.435058,1685.847778,3688.907714,0.044107,0.027816,-0.001277,0.002902,0.03533,0.592828,0.0,5219.362304,0.835804,1.243106,-27.274045,0.037729,-0.477191,0.028261,-0.043615,3.071973,-0.092171,725.09674,1.223683,227.153228,2871.080078,0,14,233,79.932044,3
98.139701,1.960564,0.16814,-1.074386,-6.614486,0.003925,0.05894,-0.0356,-0.023385,0.04644,0.035688,0.050259,0.07241,1967.522949,3878.900878,1686.071533,3436.153808,0.026082,0.015863,-0.001303,0.002805,0.020617,0.640582,0.0,5233.500488,0.936053,1.26231,-27.240484,0.040926,-0.433846,0.066551,-0.043598,3.064696,-0.090748,725.112365,1.244742,226.69876,2871.546386,0,15,250,92.191139,3
98.039993,1.902172,0.174648,-0.746931,-6.053012,0.004605,0.054369,-0.039633,-0.027218,0.034842,0.030002,0.052463,0.07453,2071.643798,3615.815917,1694.815917,3286.032226,0.008552,0.004308,-0.001326,0.002616,0.006336,0.685896,0.0,5247.962402,1.027437,1.276138,-27.212574,0.037016,-0.387943,0.096927,-0.043565,3.058188,-0.088852,725.129516,1.266033,226.244766,2872.010986,0,16,266,103.406578,3
