99.668144,-1.70655,0.034414,-0.750899,6.902992,-0.008625,-0.01966,0.003534,0.003509,-0.131441,-0.198621,-0.010255,0.010753,3386.623535,1639.220703,2729.996093,1847.035644,-0.131715,-0.198889,-0.000735,0.000723,-0.162474,1.0,0.0,5116.631835,-9.559582,1.097139,-25.959783,0.022242,0.083666,0.192939,-0.037413,-2.790963,0.017024,193.280242,2.978054,-452.881774,3763.283447,0,4,66,18.627679,3
99.42826,-1.740529,0.022392,-0.760485,6.24348,-3.2e-05,-9.6e-05,-0.00294,-0.012974,-0.113333,-0.180462,-0.012175,0.008958,4143.738281,1224.268066,3119.540771,1583.779541,-0.132066,-0.199489,-0.000856,0.000736,-0.162798,1.0,0.0,5216.192871,-9.833177,1.082077,-25.786611,-0.003639,0.315502,0.352252,-0.037491,-2.778941,0.033018,192.792709,3.032551,-454.175201,3764.687255,0,7,116,118.601043,3
99.259872,-1.757474,-0.00015,-0.578472,7.464217,0.018436,0.002062,-0.02333,-0.042247,-0.10412,-0.167417,-0.028647,-0.007247,4428.777343,1028.284057,3682.146484,1211.538574,-0.124125,-0.187989,-0.001284,0.00103,-0.153009,1.0,0.0,5351.614746,-10.146832,1.080372,-25.615413,-0.024948,0.510768,0.328749,-0.039328,-2.756398,0.049732,192.290222,3.086583,-455.460174,3766.090576,0,10,166,148.355041,3
99.036048,-1.75527,-0.029342,-0.626056,8.265534,0.050478,0.004565,-0.037341,-0.0694,-0.096144,-0.151086,-0.050774,-0.028917,4228.644531,726.023681,3991.859374,1796.124999,-0.105661,-0.160994,-0.00188,0.001508,-0.130313,1.0,0.0,5417.709472,-10.491911,1.086615,-25.415374,-0.019787,0.606393,0.202899,-0.042228,-2.727206,0.060884,191.770919,3.140843,-456.735626,3767.492919,0,13,216,147.871322,3
98.759078,-1.73136,-0.059813,-0.863111,9.262453,0.065866,0.012155,-0.040781,-0.080045,-0.082167,-0.123825,-0.067725,-0.045922,4353.297851,972.328735,4072.826416,1149.264648,-0.077421,-0.119083,-0.002404,0.001673,-0.095553,1.0,0.0,5415.593749,-10.884008,1.129392,-25.17662,0.011186,0.605014,0.161477,-0.044038,-2.696735,0.068417,191.232757,3.196591,-457.999908,3768.892578,0,16,266,147.805511,3
98.399803,-1.669384,-0.141855,-0.904658,8.15068,0.060028,0.051099,-0.037524,-0.089045,-0.062044,-0.087297,-0.081169,-0.05906,4058.300537,976.10675,4065.380126,1511.881469,-0.042996,-0.067648,-0.002445,0.002311,-0.05317,1.0,0.0,5406.063476,-11.262843,1.14105,-24.91633,0.020775,0.570836,0.061784,-0.045268,-2.66716,0.072342,190.675033,3.253668,-459.25119,3770.294433,0,19,316,147.857208,3
98.083648,-1.529159,-0.167212,-0.6071,7.707921,0.053402,0.07669,-0.038578,-0.089815,-0.03983,-0.046446,-0.089559,-0.067262,3807.657958,1466.042114,3802.022949,1458.033691,-0.0053,-0.011011,-0.002291,0.00243,-0.006693,1.0,0.0,5401.218749,-11.626389,1.172289,-24.665441,0.046573,0.462074,0.003287,-0.045149,-2.641803,0.072546,190.0988,3.311777,-460.489776,3771.706054,0,22,366,147.904876,3
97.848045,-1.370543,-0.186474,-0.028548,5.088322,0.036295,0.0639,-0.043689,-0.093205,-6e-06,-0.019889,-0.093065,-0.070556,3028.942871,1870.985351,3327.391601,1484.615844,0.0482,0.029279,-0.001781,0.002754,0.0393,1.0,0.0,5420.252929,-11.907155,1.166223,-24.47153,0.039243,0.330556,-0.113331,-0.044357,-2.62254,0.068731,189.506896,3.370509,-461.717376,3773.10083,0,25,416,147.833496,3
97.910034,-1.198639,-0.196498,1.52994,3.439678,0.023284,0.000527,-0.050441,-0.091515,0.038892,0.002167,-0.090157,-0.067702,2649.162353,2267.071044,3238.258544,1946.032226,0.100389,0.064414,-0.001238,0.002474,0.081989,1.0,0.0,5425.575683,-12.132028,1.146708,-24.38348,0.009343,0.115741,-0.206628,-0.044007,-2.612516,0.060005,188.903076,3.428142,-462.93872,3774.482421,0,28,466,147.770126,3
98.238105,-1.017543,-0.194129,2.103833,1.331497,-0.002452,-0.000347,-0.054585,-0.080356,0.076797,0.026578,-0.07601,-0.053711,2001.567626,2716.075439,3049.97705,2261.552001,0.145564,0.095157,-0.000899,0.001666,0.118933,1.0,0.0,5414.530761,-12.289448,1.138405,-24.393039,-0.03534,-0.134043,-0.250576,-0.044982,-2.614885,0.048382,188.290039,3.485285,-464.159118,3775.854736,0,31,516,147.800735,3
