99.857749,1.411665,-0.025611,-0.927388,-6.643389,-0.012506,-0.005495,0.003144,0.003136,0.158319,0.104891,-0.010507,0.010558,1950.255859,3499.33789,2030.474487,2637.291748,0.158293,0.104864,-0.000758,0.00076,0.129301,0.0,1.0,5065.838867,-27.102869,0.066661,5.903372,0.018587,-0.081775,-0.142628,-0.000469,-1.353667,-0.001283,-157.140243,8.463017,-806.858093,113.356498,1,2,33,-19.367855,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
99.594406,1.420616,-0.023112,-4.387898,-5.941914,0.043644,0.051972,0.014793,0.018883,0.148086,0.095329,-0.012001,0.00905,1676.122192,4237.506347,1678.2677,2777.62207,0.156418,0.103626,-0.000724,0.000775,0.12776,0.0,1.0,5031.382812,-27.052522,0.068042,5.790544,0.028416,-0.149805,-0.243745,-1e-06,-1.356167,-0.005351,-157.591567,8.464152,-806.761474,113.818359,1,3,50,-19.030792,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
99.209442,1.427828,-0.019698,-6.422906,-5.864826,0.074943,0.086169,0.020124,0.025763,0.139728,0.087993,-0.011809,0.009254,1551.829711,4317.842285,1444.266357,2789.446533,0.153633,0.101778,-0.000699,0.000811,0.125453,0.0,1.0,5003.437499,-26.968469,0.07089,5.671851,0.045215,-0.204384,-0.272505,0.000729,-1.35958,-0.009901,-158.041488,8.465334,-806.66687,114.278381,1,4,66,-18.815271,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
98.798591,1.433484,-0.01557,-6.855855,-5.463632,0.094697,0.101839,0.022586,0.027456,0.133168,0.082694,-0.010054,0.01105,1595.265869,4396.471679,1291.677368,2775.884521,0.149992,0.099321,-0.000714,0.000854,0.122426,0.0,1.0,4973.213378,-26.875556,0.065514,5.558486,0.066046,-0.246881,-0.268447,0.001783,-1.363708,-0.014389,-158.489868,8.466427,-806.574157,114.73645,1,5,83,-18.641345,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
98.370368,1.437712,-0.010829,-7.140571,-5.380476,0.110349,0.11211,0.024577,0.027532,0.127728,0.078754,-0.007359,0.013818,1689.837158,4465.488769,1186.644165,2721.098144,0.145509,0.096281,-0.000786,0.000891,0.118704,0.0,1.0,4935.781738,-26.777284,0.05891,5.445909,0.085738,-0.283072,-0.247641,0.003139,-1.36845,-0.018539,-158.936599,8.467411,-806.483276,115.192428,1,6,100,-18.454103,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
97.92398,1.440382,-0.005545,-7.427185,-5.411336,0.124442,0.119487,0.027157,0.027883,0.122685,0.075432,-0.004035,0.017239,1848.499145,4529.768066,1101.702148,2709.546386,0.140257,0.092716,-0.000918,0.000916,0.114361,0.0,1.0,4888.940917,-26.673902,0.052342,5.332325,0.103137,-0.314925,-0.22077,0.004756,-1.373733,-0.022252,-159.381607,8.468284,-806.394287,115.64627,1,7,116,-18.223468,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
97.454223,1.441441,0.000231,-7.791027,-5.543382,0.135742,0.124581,0.031034,0.029503,0.117688,0.072383,-0.00032,0.021073,2075.128417,4579.025878,1019.399841,2727.35913,0.13429,0.088668,-0.001106,0.000927,0.10945,0.0,1.0,4832.981445,-26.56438,0.047926,5.215936,0.118822,-0.343814,-0.193443,0.006603,-1.379511,-0.025524,-159.824783,8.469083,-806.30725,116.097869,1,8,133,-17.936817,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
96.955169,1.440941,0.006471,-8.243767,-5.759737,0.143223,0.127795,0.036578,0.032572,0.112541,0.069376,0.003643,0.025177,2114.282226,4616.192382,923.292358,2709.625244,0.127642,0.084162,-0.001348,0.000923,0.104004,0.0,1.0,4769.806152,-26.447456,0.047191,5.095177,0.133118,-0.370811,-0.17072,0.00866,-1.385751,-0.028433,-160.266021,8.469871,-806.222229,116.547096,1,9,150,-17.597223,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
96.437088,1.438766,0.013091,-8.519394,-5.82006,0.147752,0.129406,0.043828,0.036871,0.107028,0.066205,0.007725,0.029425,2176.526855,4638.896972,819.126464,2570.713867,0.120331,0.079207,-0.001645,0.000905,0.09803,0.0,1.0,4702.116699,-26.325448,0.045907,4.973294,0.146481,-0.392807,-0.143191,0.010911,-1.39237,-0.030903,-160.705215,8.470637,-806.139282,116.993843,1,10,166,-17.217578,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
95.901931,1.435034,0.020034,-8.759713,-5.86917,0.149678,0.129586,0.052763,0.042081,0.101495,0.063199,0.011977,0.033871,2331.606689,4679.83789,742.058471,2458.284423,0.112386,0.073826,-0.002004,0.00087,0.091557,0.0,1.0,4633.444335,-26.198862,0.041481,4.850699,0.156787,-0.411605,-0.116623,0.013308,-1.399314,-0.032951,-161.142303,8.471329,-806.058349,117.438079,1,11,183,-16.815196,3,1060.0,1.919,1.847699,2.0683,2.31,130.968994,7500,1.35,1.35,1.35,1.35
