99.774909,0.388319,0.026714,-0.491722,-0.794483,-0.000109,-4.8e-05,0.00246,0.002458,0.01482,0.009809,-0.01045,0.010613,2653.629882,2854.598388,2443.376464,2452.267089,0.014733,0.009724,-0.000759,0.000756,0.01201,0.0,1.0,5065.189941,11.174654,1.110244,25.338369,0.016977,-0.009962,-0.005873,-0.038096,0.415791,0.003481,-269.313262,2.278801,200.946243,1546.409057,1,2,33,-19.36515,3
99.51548,0.375599,0.026997,-3.925358,-0.623016,0.052471,0.052998,0.015962,0.016472,0.012509,0.007945,-0.010607,0.010433,2747.841308,3033.328857,2237.90747,2442.431152,0.013428,0.008862,-0.000747,0.000745,0.010945,0.0,1.0,5030.762207,11.135334,1.109243,25.276971,0.034901,-0.017041,-0.016117,-0.037513,0.415509,0.003223,-269.127502,2.297307,201.36795,1546.869873,1,3,50,-19.026721,3
99.131401,0.362812,0.027351,-5.997221,-0.554672,0.088314,0.087896,0.021772,0.022625,0.010657,0.006531,-0.010572,0.010442,2910.078857,3129.328613,2068.936035,2275.947265,0.012154,0.008026,-0.000729,0.000738,0.009906,0.0,1.0,5002.68164,11.083112,1.107598,25.183477,0.060003,-0.021401,-0.012435,-0.036511,0.415155,0.003028,-268.942596,2.315785,201.788101,1547.328735,1,4,66,-18.811401,3
98.662139,0.349896,0.027775,-7.407766,-0.540374,0.113044,0.110995,0.023892,0.024359,0.009274,0.005578,-0.010304,0.01068,3088.020996,3353.983886,1920.375488,2087.153564,0.010897,0.007203,-0.000711,0.000724,0.008885,0.0,1.0,4972.019042,11.021606,1.103404,25.068393,0.086106,-0.025704,-0.009936,-0.035073,0.41473,0.002877,-268.758728,2.334194,202.206329,1547.785156,1,5,83,-18.63665,3
98.121398,0.336913,0.028254,-8.58937,-0.517811,0.128324,0.126072,0.024472,0.024599,0.007922,0.00467,-0.009985,0.010971,3211.837402,3476.512207,1761.890014,1939.710205,0.009616,0.006366,-0.000699,0.000708,0.007847,0.0,1.0,4933.691894,10.952518,1.099507,24.935066,0.109381,-0.029017,-0.00593,-0.033247,0.414251,0.002793,-268.575988,2.352537,202.622329,1548.239135,1,6,100,-18.446722,3
97.549942,0.323829,0.02876,-9.091679,-0.467561,0.137137,0.133335,0.025028,0.024928,0.006669,0.003863,-0.00963,0.011321,3320.129882,3564.668457,1691.042724,1806.270385,0.008304,0.005499,-0.000703,0.000698,0.006782,0.0,1.0,4885.566406,10.880923,1.093475,24.793777,0.128403,-0.030654,1.5e-05,-0.031103,0.413745,0.002809,-268.39447,2.37078,203.035964,1548.690185,1,7,116,-18.210632,3
96.364852,0.297493,0.029866,-9.527679,-0.419993,0.149043,0.139269,0.030448,0.029918,0.005705,0.003313,-0.008948,0.012101,3491.679687,3669.960693,1533.366821,1575.794311,0.006961,0.00457,-0.00078,0.000732,0.005682,0.0,1.0,4763.012207,10.733798,1.078556,24.500879,0.155422,-0.03432,0.004013,-0.026114,0.412639,0.002952,-268.035095,2.406903,203.855941,1549.584106,1,9,150,-17.567472,3
95.11238,0.271001,0.031046,-10.124917,-0.288911,0.156679,0.141959,0.042246,0.041739,0.003239,0.00169,-0.008383,0.013004,3668.912841,3778.77539,1366.018188,1493.426757,0.004084,0.002532,-0.000974,0.000873,0.003288,0.0,1.0,4621.963378,10.582473,1.06032,24.190452,0.170707,-0.035417,0.008278,-0.020529,0.41146,0.003169,-267.680725,2.442427,204.66574,1550.466552,1,11,183,-16.762027,3
94.45816,0.25778,0.031575,-10.39982,-0.114663,0.158672,0.141799,0.04984,0.048852,0.000462,-0.0001,-0.008081,0.013561,3769.581542,3830.609374,1305.05249,1407.737792,0.000818,0.000257,-0.00112,0.000984,0.000574,0.0,1.0,4552.232421,10.507824,1.050912,24.026693,0.175227,-0.032296,0.016677,-0.017604,0.41093,0.003456,-267.505432,2.459959,205.066589,1550.903198,1,12,200,-16.344614,3
93.785896,0.244664,0.032044,-10.686366,-0.062651,0.159552,0.140949,0.057802,0.056186,-0.000133,-0.000979,-0.007787,0.014173,3849.265136,3874.127929,1253.713134,1304.790283,-0.000483,-0.001324,-0.001296,0.001127,-0.000835,0.0,1.0,4486.343749,10.432124,1.04127,23.858163,0.177391,-0.028662,0.024648,-0.014643,0.410462,0.003873,-267.33139,2.477331,205.46463,1551.336791,1,13,216,-15.940409,3
