99.982345,1.996714,-0.049527,-0.949139,-7.507248,-0.026094,-0.011508,0.004062,0.004052,0.22895,0.151856,-0.010171,0.010893,2049.139648,3719.066894,1975.799316,2700.804687,0.228585,0.151492,-0.000757,0.000759,0.186753,0.0,1.0,5066.705566,16.920066,-1.163341,21.993143,0.010061,-0.090503,-0.172922,0.043942,0.65816,-0.023818,-586.646301,2.671018,-302.052215,944.420532,1,2,33,-19.371421,3
99.718963,2.016644,-0.046708,-4.819728,-6.785345,0.035726,0.048955,0.015728,0.02025,0.217942,0.141469,-0.011914,0.009139,1788.094848,4617.211914,1592.661987,2871.273925,0.226895,0.150383,-0.000721,0.00078,0.18537,0.0,1.0,5032.685546,16.788761,-1.14816,22.002462,0.014254,-0.168554,-0.293844,0.044108,0.655341,-0.028845,-586.36621,2.651863,-301.68515,944.889282,1,3,50,-19.036228,3
99.33744,2.034745,-0.042828,-6.796437,-6.533398,0.070918,0.084229,0.020993,0.027193,0.208888,0.133424,-0.011694,0.009394,1394.744873,4541.952636,1453.153442,2983.871093,0.224195,0.14858,-0.000698,0.000833,0.183146,0.0,1.0,5005.194824,16.640819,-1.128909,21.982749,0.02471,-0.231763,-0.331662,0.044401,0.651461,-0.034552,-586.088562,2.633029,-301.318389,945.35614,1,4,66,-18.823398,3
98.956504,2.05122,-0.038158,-6.78094,-5.787633,0.093532,0.10148,0.023636,0.028835,0.201866,0.12771,-0.009541,0.011624,1537.216064,4606.387695,1321.922973,3009.902587,0.22041,0.146002,-0.000719,0.000919,0.180003,0.0,1.0,4975.912597,16.502441,-1.122344,21.954778,0.045679,-0.278311,-0.320598,0.044994,0.646791,-0.040113,-585.813232,2.614305,-300.952117,945.820983,1,5,83,-18.652256,3
98.553878,2.066003,-0.032759,-7.118182,-5.921014,0.109255,0.115728,0.025992,0.028765,0.196301,0.123785,-0.006071,0.015207,1709.558715,4788.897949,1176.196166,3008.547119,0.215433,0.1426,-0.000792,0.001012,0.175877,0.0,1.0,4939.538574,16.358976,-1.114279,21.922864,0.065907,-0.320982,-0.3002,0.045868,0.641392,-0.045372,-585.540283,2.595715,-300.586364,946.283569,1,6,100,-18.470787,3
98.124092,2.079108,-0.026676,-7.546419,-6.229722,0.124427,0.1275,0.028791,0.028992,0.190547,0.12,-0.002008,0.019398,1725.916259,4864.67871,1024.953857,3007.041748,0.209314,0.138408,-0.000925,0.001094,0.17083,0.0,1.0,4893.788085,16.207458,-1.101883,21.88758,0.082322,-0.360967,-0.276578,0.046957,0.635309,-0.050277,-585.269897,2.577332,-300.221221,946.743957,1,7,116,-18.246551,3
97.680351,2.090336,-0.020002,-7.745144,-6.371899,0.135638,0.136249,0.032863,0.030406,0.184338,0.116078,0.002422,0.023988,1825.452636,4889.563476,926.39624,2948.320068,0.202119,0.13347,-0.001128,0.001159,0.164907,0.0,1.0,4838.831542,16.05223,-1.090555,21.850065,0.097021,-0.395301,-0.243277,0.048232,0.628635,-0.054664,-585.002075,2.559138,-299.856689,947.202026,1,8,133,-17.966381,3
97.218643,2.099869,-0.012799,-8.002733,-6.560787,0.143227,0.143051,0.038893,0.033263,0.178032,0.112326,0.007223,0.028976,1947.387695,4896.571289,840.992126,2924.675292,0.193935,0.127859,-0.001395,0.001199,0.158187,0.0,1.0,4776.589843,15.892192,-1.08,21.809848,0.109851,-0.425925,-0.210954,0.049664,0.621432,-0.058549,-584.736938,2.54112,-299.492828,947.657775,1,9,150,-17.632581,3
96.73516,2.102047,0.043493,-8.311679,-6.778773,0.147678,0.148553,0.046717,0.037553,0.171348,0.108474,0.012211,0.034141,2032.614013,4894.751464,781.259094,2942.339843,0.184864,0.121646,-0.001719,0.001202,0.150753,0.0,1.0,4710.216308,15.726511,-1.068945,21.76638,0.12162,-0.452997,-0.181473,0.051238,0.613761,-0.061979,-584.474548,2.523286,-299.129699,948.1109,1,10,166,-17.25815,3
96.229118,2.086165,0.05156,-8.620166,-6.986064,0.149661,0.152948,0.056016,0.042735,0.164294,0.1045,0.01724,0.039339,2047.72644,4865.113281,826.393066,2996.910644,0.175011,0.114908,-0.002088,0.001187,0.142695,0.0,1.0,4644.458007,15.555379,-1.056921,21.719343,0.133692,-0.475609,-0.153229,0.052965,0.605693,-0.064973,-584.215026,2.505653,-298.767333,948.561462,1,11,183,-16.863109,3
95.700958,2.068385,0.059925,-8.915628,-7.180128,0.149654,0.1563,0.065198,0.048419,0.156966,0.100451,0.022369,0.044643,2204.711914,4896.739746,736.450317,2948.649414,0.164471,0.107719,-0.002444,0.001182,0.134092,0.0,1.0,4581.282226,15.379209,-1.04319,21.668701,0.149134,-0.492097,-0.126232,0.054907,0.597328,-0.06755,-583.958435,2.48825,-298.405822,949.009277,1,12,200,-16.476037,3
