99.79425,2.114816,-0.010348,-1.697419,-8.086178,-0.191599,-0.091472,0.0,0.0,0.633573,0.437686,-0.010537,0.010509,5814.444335,2937.787353,1903.705078,2667.318847,0.633588,0.437701,-0.000751,0.00075,0.523598,0.0,1.0,3284.703124,10.034305,0.058447,-25.840957,0.021724,-0.084232,-0.188655,-5.3e-05,2.774733,-0.000456,231.414108,8.553563,-613.515258,3936.220703,0,2,33,-25.170969,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,5.611233164136331,-1.0
99.082672,2.118511,-0.006301,-7.432047,6.393662,0.112614,0.066998,0.043138,0.04701,-0.267969,-0.378814,-0.015134,0.006014,1704.572021,7136.317871,1379.121459,2606.491699,-0.24815,-0.359177,-0.000709,0.00087,-0.296829,0.0,1.0,3008.636962,9.986018,0.038313,-25.647575,0.061382,-0.07889,-0.214609,0.001528,2.770686,-0.012364,231.74971,8.555074,-614.372375,3937.149414,0,4,66,-20.359851,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.5669023546184412,-1.0
98.101104,2.107982,0.039987,-8.402456,5.334921,0.124505,0.102315,0.077145,0.054076,-0.272761,-0.398242,-0.004726,0.016379,5889.523437,3623.072021,2127.020751,1318.962768,-0.279607,-0.405106,-0.000777,0.00079,-0.334725,0.0,1.0,2748.650146,9.71389,0.033504,-25.461038,0.102353,0.061551,0.30774,0.004626,2.771881,-0.004013,232.076065,8.55622,-615.223571,3938.069091,0,6,100,-18.364112,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.6392791862928237,-1.0
96.937088,2.081462,0.035674,-9.827077,5.628234,0.190181,0.174689,0.08249,0.074534,-0.280395,-0.413872,-0.002719,0.018332,7065.264648,2872.870849,2234.495605,590.219909,-0.298477,-0.432078,-0.000749,0.000736,-0.357076,0.0,1.0,2493.489501,9.420449,0.026358,-25.227647,0.137317,0.147619,0.445496,0.00893,2.776194,0.01028,232.392837,8.55717,-616.067321,3938.978759,0,8,133,-15.476396,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.6819654856202599,-1.0
95.731658,2.061471,0.029416,-10.031406,5.399679,0.239785,0.227714,0.082041,0.086912,-0.290366,-0.430292,-0.004137,0.017588,7392.065429,2655.224365,2297.9729,166.194107,-0.313298,-0.453495,-0.000724,0.001428,-0.374783,0.0,1.0,2335.096191,9.131525,0.010511,-24.979114,0.159524,0.195182,0.427645,0.013993,2.782452,0.025077,232.69992,8.557673,-616.902893,3939.877197,0,10,166,-13.610122,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7157832532707563,-1.0
94.513595,2.04768,0.022112,-10.211004,5.326108,0.27156,0.259799,0.080799,0.090492,-0.297902,-0.44168,-0.007313,0.015979,7566.647949,3004.361328,2303.697753,0.0,-0.321283,-0.465428,-0.000709,0.003029,-0.384586,0.0,1.0,2245.414062,8.848066,-0.009411,-24.723899,0.175057,0.219479,0.337199,0.019502,2.789756,0.037328,232.997528,8.557507,-617.72998,3940.764648,0,12,200,-12.569803,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7345051865326334,-1.0
93.25064,2.040162,0.014055,-10.537638,5.516511,0.284741,0.274306,0.079486,0.090901,-0.304657,-0.451623,-0.010898,0.014576,7667.996093,3490.894775,2153.013183,0.0,-0.327113,-0.474488,-0.000712,0.005273,-0.392016,0.0,1.0,2186.0083,8.557206,-0.01146,-24.457981,0.192935,0.238914,0.257216,0.02547,2.797813,0.046807,233.285491,8.557126,-618.548278,3941.640869,0,14,233,-11.98335,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7486965947039885,-1.0
91.899734,2.03911,0.004937,-11.544426,5.518943,0.288388,0.283715,0.080595,0.090438,-0.309927,-0.459608,-0.014668,0.013584,7715.221679,3540.100341,1756.13562,0.0,-0.33164,-0.481816,-0.00075,0.008081,-0.398048,0.0,1.0,2124.372314,8.256364,0.004554,-24.169982,0.216405,0.27511,0.223574,0.031928,2.806931,0.054696,233.563491,8.557065,-619.357299,3942.505615,0,16,266,-11.498592,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7602160785912603,-1.0
90.606071,2.044384,-0.005249,-10.678077,5.700867,0.294119,0.296519,0.088461,0.096582,-0.308712,-0.458388,-0.01975,0.010548,7658.57373,3528.36206,1687.861694,0.0,-0.329852,-0.480151,-0.000893,0.010135,-0.396661,0.0,1.0,2062.663818,7.960271,0.000978,-23.89612,0.211247,0.29911,0.179185,0.038443,2.817119,0.061474,233.831558,8.557136,-620.156921,3943.358642,0,18,300,-10.977583,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7575685169899427,-1.0
89.307769,2.015245,0.050201,-10.665829,5.673816,0.299426,0.309329,0.097911,0.096401,-0.307356,-0.45638,-0.024873,0.008388,7502.857421,3601.941162,1635.88562,0.0,-0.326375,-0.476101,-0.001143,0.013037,-0.393325,0.0,1.0,2012.199951,7.667493,-0.008116,-23.618724,0.205594,0.31645,0.131091,0.044671,2.827964,0.066729,234.089828,8.556952,-620.947326,3944.200439,0,20,333,-10.521224,3,1355.200073,2.008,1.69051,2.35349,2.57,130.6138,5500,1.499999,1.499999,1.499999,1.499999,-572.3811159540605,-639.8380797378868,-0.7511968881154343,-1.0
