-636.703124,8.250073,-432.861755,0.018244,0.069599,-0.02689,2.02704,-0.4506,27.678171,0.024302,0.088064,0.139775,33,2,802.512084,-0.087272,1.0,0.0,-0.070284,-0.106428,-0.010081,0.010968,-0.16667894356541152,0.9999999999929688,-636.703124,-432.861755,1.5011973267948966,27.75212732374949,-0.09731430130097407,-0.088064,1.7204269719998433,-0.00020353898911906754,797.9120839999999
-636.591613,8.225618,-431.477386,0.019404,0.080982,-0.014933,2.332045,-0.506873,27.655357,0.016471,0.293448,0.252068,83,5,803.899719,-0.087272,1.0,0.0,-0.05342,-0.089644,-0.012368,0.008696,-0.1666789435653902,0.9999999999899081,-636.591613,-431.477386,1.4898143267948964,27.753370782652556,-0.08726328025798935,-0.293448,1.710861627383759,-0.006433744624550819,799.274719
-636.508178,8.207993,-430.554412,0.019955,0.093476,-0.006539,2.559482,-0.534972,27.665699,0.010046,0.399569,0.238298,116,7,804.8255,-0.087272,1.0,0.0,-0.051746,-0.088189,-0.020638,0.000522,-0.1666789435643082,0.99999999971636,-636.508178,-430.554412,1.4773203267948967,27.783820702594188,0.0340063673959734,-0.399569,1.7001026220927447,-0.015383369326189111,800.2005
-636.416381,8.189123,-429.630889,0.019937,0.108875,0.000799,2.815221,-0.576173,27.683046,-0.004071,0.4778,0.198532,150,9,805.752563,-0.087272,1.0,0.0,-0.054023,-0.090935,-0.03062,-0.009353,-0.1666789435638753,0.9999999997081396,-636.416381,-429.630889,1.4619213267948965,27.825035842282187,0.20948864567906478,-0.4778,1.6840173120687885,-0.02710105698338161,801.127563
-636.260498,8.158523,-428.244384,0.019815,0.134528,0.009779,3.276211,-0.62469,27.708871,0.003557,0.523314,0.164336,200,12,807.146118,-0.087272,1.0,0.0,-0.062087,-0.100282,-0.044466,-0.022956,-0.1666789435653722,0.9999999999887712,-636.260498,-428.244384,1.4362683267948966,27.897928259339295,0.469775955025316,-0.523314,1.645361076519852,-0.04677893616553597,802.521118
-636.142272,8.137092,-427.319824,0.019922,0.152172,0.015531,3.633802,-0.649907,27.706369,0.010654,0.530434,0.159008,233,14,808.076904,-0.087272,1.0,0.0,-0.06692,-0.106063,-0.050576,-0.028731,-0.16667894356539464,0.9999999999971665,-636.142272,-427.319824,1.4186243267948966,27.937030096367526,0.6080703364085864,-0.530434,1.6063306318312571,-0.0600393631396301,803.451904
-636.011901,8.114385,-426.395874,0.020041,0.169928,0.020499,3.998326,-0.692299,27.684852,0.015637,0.529162,0.128621,266,16,809.008605,-0.087272,1.0,0.0,-0.071784,-0.112002,-0.055937,-0.033657,-0.16667894356542381,0.999999999998216,-636.011901,-426.395874,1.4008683267948965,27.96226802101815,0.7410858148188106,-0.529162,1.556770115939661,-0.07330781585479151,804.383605
-635.869018,8.090225,-425.4729,0.020517,0.187141,0.024685,4.380349,-0.733171,27.653291,0.028711,0.51052,0.111444,300,18,809.940917,-0.087272,1.0,0.0,-0.077107,-0.118406,-0.06016,-0.037387,-0.16667894356496715,0.9999999999944555,-635.869018,-425.4729,1.3836553267948966,27.98543565892248,0.8410418971680507,-0.51052,1.4981481592374237,-0.08639617830962187,805.290917
-635.712768,8.06503,-424.551208,0.021281,0.203739,0.028502,4.784111,-0.761739,27.61235,0.038138,0.492089,0.101122,333,20,810.87384,-0.087272,1.0,0.0,-0.080758,-0.122985,-0.062391,-0.039035,-0.16667894356531218,0.9999999999979536,-635.712768,-424.551208,1.3670573267948964,28.00922179281829,0.9017123396815441,-0.492089,1.4303418773717014,-0.09914969915163496,806.22384
-635.543029,8.038739,-423.631103,0.022071,0.220031,0.031524,5.187873,-0.797154,27.563035,0.038022,0.485843,0.072435,366,22,811.80725,-0.087272,1.0,0.0,-0.083543,-0.126509,-0.06403,-0.040046,-0.16667894356371107,0.9999999999622734,-635.543029,-423.631103,1.3507653267948965,28.03081358882277,0.9531076665427793,-0.485843,1.3527186514482958,-0.11183825942447978,807.15725
-635.36029,8.010782,-422.712524,0.023207,0.235558,0.033458,5.574107,-0.850463,27.518825,0.052431,0.456539,0.041598,400,24,812.74121,-0.080033,1.0,0.0,-0.080808,-0.121803,-0.065662,-0.041163,-0.15285302882144008,0.999999999863016,-635.36029,-422.712524,1.3352383267948966,28.059788756270958,1.0023238905283174,-0.456539,1.2649990961072284,-0.12384508438208286,808.09121
-635.164611,7.981349,-421.795379,0.024739,0.249918,0.034445,5.955349,-0.892533,27.478137,0.06379,0.414175,0.002271,433,26,813.675842,-0.043276,1.0,0.0,-0.053352,-0.079843,-0.065613,-0.040685,-0.08265252028895398,0.9999999998430772,-635.164611,-421.795379,1.3208783267948965,28.097369386683898,1.0256842841773608,-0.414175,1.1661772704466131,-0.1347296045089612,809.025842
-634.957519,7.950236,-420.879241,0.026422,0.262281,0.033171,6.27245,-0.950092,27.453248,0.061367,0.34608,-0.088484,466,28,814.611572,-0.006843,1.0,0.0,-0.027013,-0.038839,-0.064642,-0.039212,-0.01307043205615528,0.9999999999997027,-634.957519,-420.879241,1.3085153267948966,28.140723410062165,1.0602550213901756,-0.34608,1.0568339539562588,-0.14374409873639848,809.9365720000001
-634.742065,7.916577,-419.963226,0.028205,0.271103,0.028388,6.505068,-1.029384,27.457014,0.062827,0.22474,-0.187316,500,30,815.548828,0.025733,1.0,0.0,0.003139,-0.016191,-0.063764,-0.038204,0.049147398311473946,0.9999999999937559,-634.742065,-419.963226,1.2996933267948965,28.19619713366322,1.0853546334825843,-0.22474,0.9419743292526549,-0.14909759213795493,810.873828
-634.520385,7.880433,-419.046478,0.030121,0.274937,0.020633,6.680928,-1.09912,27.484516,0.058777,0.070227,-0.262254,533,32,816.488098,0.048281,1.0,0.0,0.023866,-0.003699,-0.058794,-0.033606,0.09221008275427606,0.9999999999944555,-634.520385,-419.046478,1.2958593267948966,28.26604132823594,1.0316619242260794,-0.070227,0.8284981514892165,-0.149323322545456,811.8130980000001
-634.294128,7.842322,-418.128295,0.03183,0.273461,0.010874,6.804037,-1.155652,27.530872,0.045717,-0.085011,-0.307636,566,34,817.429992,0.06012,1.0,0.0,0.03477,0.003919,-0.04934,-0.02482,0.11482253888739945,0.9999999999959422,-634.294128,-418.128295,1.2973353267948966,28.345414259811662,0.8839247804076775,0.085011,0.720452399660319,-0.14410821871255663,812.729992
-634.065368,7.802378,-417.20819,0.032868,0.267408,0.000231,6.868473,-1.209896,27.592275,0.025447,-0.212316,-0.313994,600,36,818.374511,0.063352,1.0,0.0,0.039042,0.008488,-0.037229,-0.013542,0.12099403935302341,0.9999999999941932,-634.065368,-417.20819,1.3033883267948965,28.426492113985425,0.6664136259700335,0.212316,0.6171859941802968,-0.133933870010976,813.674511
-633.835754,7.761075,-416.285614,0.033331,0.257773,-0.010407,6.880399,-1.244603,27.670104,0.012152,-0.311263,-0.307697,633,38,819.321838,0.061165,1.0,0.0,0.04093,0.012494,-0.023508,-0.000878,0.11681792967942405,0.9999999999922693,-633.835754,-416.285614,1.3130233267948965,28.50989126479284,0.40080648660652773,0.311263,0.5170326315840623,-0.11986876648532796,814.621838
-633.607177,7.719336,-415.360076,0.033396,0.24565,-0.021016,6.83623,-1.251169,27.76279,0.006353,-0.376091,-0.302409,666,40,820.272216,0.055458,1.0,0.0,0.040852,0.015626,-0.010014,0.011634,0.10591724412353011,0.9999999999933187,-633.607177,-415.360076,1.3251463267948966,28.591817335579535,0.12054312860343241,0.376091,0.42042516521772155,-0.10312137054247827,815.572216
-633.38153,7.677599,-414.431274,0.033123,0.232285,-0.031014,6.735949,-1.250042,27.860996,0.001215,-0.40364,-0.275772,700,42,821.225219,0.047466,1.0,0.0,0.039522,0.018023,0.001904,0.022946,0.09065426244923724,0.9999999999934935,-633.38153,-414.431274,1.3385113267948965,28.663358415211533,-0.14139096059903622,0.40364,0.3287385441842137,-0.08512001452767226,816.5252190000001
-633.160339,7.636159,-413.499053,0.032853,0.21897,-0.039794,6.590718,-1.238153,27.964443,0.007996,-0.392738,-0.237425,733,44,822.180725,0.038254,1.0,0.0,0.037565,0.019858,0.011389,0.032191,0.07306166575871897,0.9999999999932312,-633.160339,-413.499053,1.3518263267948964,28.728364190655178,-0.35878543010289654,0.392738,0.24366207950057658,-0.06720570524541447,817.4807250000001
-632.839721,7.575389,-412.094177,0.032874,0.201082,-0.050503,6.307747,-1.201688,28.121574,0.019544,-0.334881,-0.180556,783,47,823.618103,0.029018,1.0,0.0,0.038731,0.024615,0.019311,0.040367,0.055421506149067074,0.9999999999928815,-632.839721,-412.094177,1.3697143267948966,28.814797719541673,-0.5639404537546966,0.334881,0.13338493032327742,-0.0422665728546896,818.9181030000001
